Spp,Order,Zoonosis,Label,parasiteGMPD,Citation,ParasiteCorrectedNameGMPD,Note,in GIDEON not in GMPD,country,multiple countries in GIDEON for host-zdx,recorded each country,multiple pathogens identified in GIDEON for disease,Genbank ID
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bottae,RODENTIA,,0,,,,,,,,,,
Thomomys bulbivorus,RODENTIA,,0,,,,,,,,,,
Thomomys clusius,RODENTIA,,0,,,,,,,,,,
Thomomys idahoensis,RODENTIA,,0,,,,,,,,,,
Thomomys idahoensis,RODENTIA,,0,,,,,,,,,,
Thomomys idahoensis,RODENTIA,,0,,,,,,,,,,
Thomomys idahoensis,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys mazama,RODENTIA,,0,,,,,,,,,,
Thomomys monticola,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys talpoides,RODENTIA,,0,,,,,,,,,,
Thomomys townsendii,RODENTIA,,0,,,,,,,,,,
Thomomys townsendii,RODENTIA,,0,,,,,,,,,,
Thomomys townsendii,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Thomomys umbrinus,RODENTIA,,0,,,,,,,,,,
Zygogeomys trichopus,RODENTIA,,0,,,,,,,,,,
Allactaga balikunica,RODENTIA,,0,,,,,,,,,,
Allactaga bullata,RODENTIA,,0,,,,,,,,,,
Allactaga elater,RODENTIA,,0,,,,,,,,,,
Allactaga euphratica,RODENTIA,,0,,,,,,,,,,
Allactaga firouzi,RODENTIA,,0,,,,,,,,,,
Allactaga hotsoni,RODENTIA,,0,,,,,,,,,,
Allactaga major,RODENTIA,,0,,,,,,,,,,
Allactaga severtzovi,RODENTIA,,0,,,,,,,,,,
Allactaga sibirica,RODENTIA,,0,,,,,,,,,,
Allactaga tetradactyla,RODENTIA,,0,,,,,,,,,,
Allactaga vinogradovi,RODENTIA,,0,,,,,,,,,,
Allactaga williamsi,RODENTIA,,0,,,,,,,,,,
Allactodipus bobrinskii,RODENTIA,,0,,,,,,,,,,
Pygeretmus platyurus,RODENTIA,,0,,,,,,,,,,
Pygeretmus pumilio,RODENTIA,,0,,,,,,,,,,
Pygeretmus shitkovi,RODENTIA,,0,,,,,,,,,,
Cardiocranius paradoxus,RODENTIA,,0,,,,,,,,,,
Salpingotulus michaelis,RODENTIA,,0,,,,,,,,,,
Salpingotus crassicauda,RODENTIA,,0,,,,,,,,,,
Salpingotus heptneri,RODENTIA,,0,,,,,,,,,,
Salpingotus kozlovi,RODENTIA,,0,,,,,,,,,,
Salpingotus pallidus,RODENTIA,,0,,,,,,,,,,
Salpingotus thomasi,RODENTIA,,0,,,,,,,,,,
Dipus sagitta,RODENTIA,,0,,,,,,,,,,
Eremodipus lichtensteini,RODENTIA,,0,,,,,,,,,,
Jaculus blanfordi,RODENTIA,,0,,,,,,,,,,
Jaculus jaculus,RODENTIA,,0,,,,,,,,,,
Jaculus orientalis,RODENTIA,,0,,,,,,,,,,
Paradipus ctenodactylus,RODENTIA,,0,,,,,,,,,,
Stylodipus andrewsi,RODENTIA,,0,,,,,,,,,,
Stylodipus sungorus,RODENTIA,,0,,,,,,,,,,
Stylodipus telum,RODENTIA,,0,,,,,,,,,,
Euchoreutes naso,RODENTIA,,0,,,,,,,,,,
Sicista armenica,RODENTIA,,0,,,,,,,,,,
Sicista betulina,RODENTIA,,0,,,,,,,,,,
Sicista caucasica,RODENTIA,,0,,,,,,,,,,
Sicista caudata,RODENTIA,,0,,,,,,,,,,
Sicista concolor,RODENTIA,,0,,,,,,,,,,
Sicista kazbegica,RODENTIA,,0,,,,,,,,,,
Sicista kluchorica,RODENTIA,,0,,,,,,,,,,
Sicista napaea,RODENTIA,,0,,,,,,,,,,
Sicista pseudonapaea,RODENTIA,,0,,,,,,,,,,
Sicista severtzovi,RODENTIA,,0,,,,,,,,,,
Sicista strandi,RODENTIA,,0,,,,,,,,,,
Sicista subtilis,RODENTIA,,0,,,,,,,,,,
Sicista tianshanica,RODENTIA,,0,,,,,,,,,,
Eozapus setchuanus,RODENTIA,,0,,,,,,,,,,
Napaeozapus insignis,RODENTIA,,0,,,,,,,,,,
Zapus hudsonius,RODENTIA,,0,,,,,,,,,,
Zapus princeps,RODENTIA,,0,,,,,,,,,,
Zapus trinotatus,RODENTIA,,0,,,,,,,,,,
Platacanthomys lasiurus,RODENTIA,,0,,,,,,,,,,
Typhlomys cinereus,RODENTIA,,0,,,,,,,,,,
Eospalax fontanierii,RODENTIA,,0,,,,,,,,,,
Eospalax rothschildi,RODENTIA,,0,,,,,,,,,,
Eospalax smithii,RODENTIA,,0,,,,,,,,,,
Myospalax aspalax,RODENTIA,,0,,,,,,,,,,
Myospalax myospalax,RODENTIA,,0,,,,,,,,,,
Myospalax psilurus,RODENTIA,,0,,,,,,,,,,
Cannomys badius,RODENTIA,,0,,,,,,,,,,
Rhizomys pruinosus,RODENTIA,,0,,,,,,,,,,
Rhizomys sinensis,RODENTIA,,0,,,,,,,,,,
Rhizomys sumatrensis,RODENTIA,,0,,,,,,,,,,
Spalax arenarius,RODENTIA,,0,,,,,,,,,,
Spalax carmeli,RODENTIA,,0,,,,,,,,,,
Spalax ehrenbergi,RODENTIA,,0,,,,,,,,,,
Spalax galili,RODENTIA,,0,,,,,,,,,,
Spalax giganteus,RODENTIA,,0,,,,,,,,,,
Spalax golani,RODENTIA,,0,,,,,,,,,,
Spalax graecus,RODENTIA,,0,,,,,,,,,,
Spalax judaei,RODENTIA,,0,,,,,,,,,,
Spalax leucodon,RODENTIA,,0,,,,,,,,,,
Spalax microphthalmus,RODENTIA,,0,,,,,,,,,,
Spalax nehringi,RODENTIA,,0,,,,,,,,,,
Spalax uralensis,RODENTIA,,0,,,,,,,,,,
Spalax zemni,RODENTIA,,0,,,,,,,,,,
Tachyoryctes ankoliae,RODENTIA,,0,,,,,,,,,,
Tachyoryctes annectens,RODENTIA,,0,,,,,,,,,,
Tachyoryctes audax,RODENTIA,,0,,,,,,,,,,
Tachyoryctes daemon,RODENTIA,,0,,,,,,,,,,
Tachyoryctes ibeanus,RODENTIA,,0,,,,,,,,,,
Tachyoryctes macrocephalus,RODENTIA,,0,,,,,,,,,,
Tachyoryctes naivashae,RODENTIA,,0,,,,,,,,,,
Tachyoryctes rex,RODENTIA,,0,,,,,,,,,,
Tachyoryctes ruandae,RODENTIA,,0,,,,,,,,,,
Tachyoryctes ruddi,RODENTIA,,0,,,,,,,,,,
Tachyoryctes spalacinus,RODENTIA,,0,,,,,,,,,,
Tachyoryctes splendens,RODENTIA,,0,,,,,,,,,,
Tachyoryctes storeyi,RODENTIA,,0,,,,,,,,,,
Calomyscus bailwardi,RODENTIA,,0,,,,,,,,,,
Calomyscus baluchi,RODENTIA,,0,,,,,,,,,,
Calomyscus elburzensis,RODENTIA,,0,,,,,,,,,,
Calomyscus grandis,RODENTIA,,0,,,,,,,,,,
Calomyscus hotsoni,RODENTIA,,0,,,,,,,,,,
Calomyscus mystax,RODENTIA,,0,,,,,,,,,,
Calomyscus tsolovi,RODENTIA,,0,,,,,,,,,,
Calomyscus urartensis,RODENTIA,,0,,,,,,,,,,
Beamys hindei,RODENTIA,,0,,,,,,,,,,
Beamys major,RODENTIA,,0,,,,,,,,,,
Cricetomys ansorgei,RODENTIA,,0,,,,,,,,,,
Cricetomys emini,RODENTIA,,0,,,,,,,,,,
Cricetomys kivuensis,RODENTIA,,0,,,,,,,,,,
Saccostomus campestris,RODENTIA,,0,,,,,,,,,,
Saccostomus mearnsi,RODENTIA,,0,,,,,,,,,,
Delanymys brooksi,RODENTIA,,0,,,,,,,,,,
Dendromus insignis,RODENTIA,,0,,,,,,,,,,
Dendromus kahuziensis,RODENTIA,,0,,,,,,,,,,
Dendromus leucostomus,RODENTIA,,0,,,,,,,,,,
Dendromus lovati,RODENTIA,,0,,,,,,,,,,
Dendromus melanotis,RODENTIA,,0,,,,,,,,,,
Dendromus mesomelas,RODENTIA,,0,,,,,,,,,,
Dendromus messorius,RODENTIA,,0,,,,,,,,,,
Dendromus mystacalis,RODENTIA,,0,,,,,,,,,,
Dendromus nyasae,RODENTIA,,0,,,,,,,,,,
Dendromus nyikae,RODENTIA,,0,,,,,,,,,,
Dendromus oreas,RODENTIA,,0,,,,,,,,,,
Dendromus vernayi,RODENTIA,,0,,,,,,,,,,
Dendroprionomys rousseloti,RODENTIA,,0,,,,,,,,,,
Malacothrix typica,RODENTIA,,0,,,,,,,,,,
Megadendromus nikolausi,RODENTIA,,0,,,,,,,,,,
Prionomys batesi,RODENTIA,,0,,,,,,,,,,
Steatomys bocagei,RODENTIA,,0,,,,,,,,,,
Steatomys caurinus,RODENTIA,,0,,,,,,,,,,
Steatomys cuppedius,RODENTIA,,0,,,,,,,,,,
Steatomys jacksoni,RODENTIA,,0,,,,,,,,,,
Steatomys krebsii,RODENTIA,,0,,,,,,,,,,
Steatomys opimus,RODENTIA,,0,,,,,,,,,,
Steatomys parvus,RODENTIA,,0,,,,,,,,,,
Steatomys pratensis,RODENTIA,,0,,,,,,,,,,
Mystromys albicaudatus,RODENTIA,,0,,,,,,,,,,
Brachytarsomys albicauda,RODENTIA,,0,,,,,,,,,,
Brachytarsomys villosa,RODENTIA,,0,,,,,,,,,,
Brachyuromys betsileoensis,RODENTIA,,0,,,,,,,,,,
Brachyuromys ramirohitra,RODENTIA,,0,,,,,,,,,,
Eliurus antsingy,RODENTIA,,0,,,,,,,,,,
Eliurus ellermani,RODENTIA,,0,,,,,,,,,,
Eliurus grandidieri,RODENTIA,,0,,,,,,,,,,
Eliurus majori,RODENTIA,,0,,,,,,,,,,
Eliurus minor,RODENTIA,,0,,,,,,,,,,
Eliurus myoxinus,RODENTIA,,0,,,,,,,,,,
Eliurus penicillatus,RODENTIA,,0,,,,,,,,,,
Eliurus petteri,RODENTIA,,0,,,,,,,,,,
Eliurus tanala,RODENTIA,,0,,,,,,,,,,
Eliurus webbi,RODENTIA,,0,,,,,,,,,,
Gymnuromys roberti,RODENTIA,,0,,,,,,,,,,
Hypogeomys antimena,RODENTIA,,0,,,,,,,,,,
Macrotarsomys bastardi,RODENTIA,,0,,,,,,,,,,
Macrotarsomys ingens,RODENTIA,,0,,,,,,,,,,
Monticolomys koopmani,RODENTIA,,0,,,,,,,,,,
Nesomys audeberti,RODENTIA,,0,,,,,,,,,,
Nesomys lambertoni,RODENTIA,,0,,,,,,,,,,
Nesomys rufus,RODENTIA,,0,,,,,,,,,,
Voalavo gymnocaudus,RODENTIA,,0,,,,,,,,,,
Petromyscus barbouri,RODENTIA,,0,,,,,,,,,,
Petromyscus collinus,RODENTIA,,0,,,,,,,,,,
Petromyscus monticularis,RODENTIA,,0,,,,,,,,,,
Petromyscus shortridgei,RODENTIA,,0,,,,,,,,,,
Alticola albicaudus,RODENTIA,,0,,,,,,,,,,
Alticola argentatus,RODENTIA,,0,,,,,,,,,,
Alticola barakshin,RODENTIA,,0,,,,,,,,,,
Alticola lemminus,RODENTIA,,0,,,,,,,,,,
Alticola macrotis,RODENTIA,,0,,,,,,,,,,
Alticola montosa,RODENTIA,,0,,,,,,,,,,
Alticola olchonensis,RODENTIA,,0,,,,,,,,,,
Alticola roylei,RODENTIA,,0,,,,,,,,,,
Alticola semicanus,RODENTIA,,0,,,,,,,,,,
Alticola stoliczkanus,RODENTIA,,0,,,,,,,,,,
Alticola strelzowi,RODENTIA,,0,,,,,,,,,,
Alticola tuvinicus,RODENTIA,,0,,,,,,,,,,
Arborimus albipes,RODENTIA,,0,,,,,,,,,,
Arborimus longicaudus,RODENTIA,,0,,,,,,,,,,
Arborimus pomo,RODENTIA,,0,,,,,,,,,,
Arvicola amphibius,RODENTIA,,0,,,,,,,,,,
Arvicola sapidus,RODENTIA,,0,,,,,,,,,,
Arvicola scherman,RODENTIA,,0,,,,,,,,,,
Blanfordimys afghanus,RODENTIA,,0,,,,,,,,,,
Blanfordimys bucharensis,RODENTIA,,0,,,,,,,,,,
Caryomys eva,RODENTIA,,0,,,,,,,,,,
Caryomys inez,RODENTIA,,0,,,,,,,,,,
Chionomys gud,RODENTIA,,0,,,,,,,,,,
Chionomys nivalis,RODENTIA,,0,,,,,,,,,,
Chionomys roberti,RODENTIA,,0,,,,,,,,,,
Dicrostonyx groenlandicus,RODENTIA,,0,,,,,,,,,,
Dicrostonyx hudsonius,RODENTIA,,0,,,,,,,,,,
Dicrostonyx nelsoni,RODENTIA,,0,,,,,,,,,,
Dicrostonyx nunatakensis,RODENTIA,,0,,,,,,,,,,
Dicrostonyx richardsoni,RODENTIA,,0,,,,,,,,,,
Dicrostonyx torquatus,RODENTIA,,0,,,,,,,,,,
Dicrostonyx unalascensis,RODENTIA,,0,,,,,,,,,,
Dicrostonyx vinogradovi,RODENTIA,,0,,,,,,,,,,
Dinaromys bogdanovi,RODENTIA,,0,,,,,,,,,,
Ellobius alaicus,RODENTIA,,0,,,,,,,,,,
Ellobius fuscocapillus,RODENTIA,,0,,,,,,,,,,
Ellobius lutescens,RODENTIA,,0,,,,,,,,,,
Ellobius talpinus,RODENTIA,,0,,,,,,,,,,
Ellobius tancrei,RODENTIA,,0,,,,,,,,,,
Eolagurus luteus,RODENTIA,,0,,,,,,,,,,
Eolagurus przewalskii,RODENTIA,,0,,,,,,,,,,
Eothenomys cachinus,RODENTIA,,0,,,,,,,,,,
Eothenomys chinensis,RODENTIA,,0,,,,,,,,,,
Eothenomys custos,RODENTIA,,0,,,,,,,,,,
Eothenomys miletus,RODENTIA,,0,,,,,,,,,,
Eothenomys olitor,RODENTIA,,0,,,,,,,,,,
Eothenomys proditor,RODENTIA,,0,,,,,,,,,,
Eothenomys wardi,RODENTIA,,0,,,,,,,,,,
Hyperacrius fertilis,RODENTIA,,0,,,,,,,,,,
Hyperacrius wynnei,RODENTIA,,0,,,,,,,,,,
Lagurus lagurus,RODENTIA,,0,,,,,,,,,,
Lasiopodomys brandtii,RODENTIA,,0,,,,,,,,,,
Lasiopodomys fuscus,RODENTIA,,0,,,,,,,,,,
Lasiopodomys mandarinus,RODENTIA,,0,,,,,,,,,,
Lemmiscus curtatus,RODENTIA,,0,,,,,,,,,,
Lemmus amurensis,RODENTIA,,0,,,,,,,,,,
Lemmus lemmus,RODENTIA,,0,,,,,,,,,,
Lemmus portenkoi,RODENTIA,,0,,,,,,,,,,
Lemmus sibiricus,RODENTIA,,0,,,,,,,,,,
Lemmus trimucronatus,RODENTIA,,0,,,,,,,,,,
Microtus abbreviatus,RODENTIA,,0,,,,,,,,,,
Microtus anatolicus,RODENTIA,,0,,,,,,,,,,
Microtus bavaricus,RODENTIA,,0,,,,,,,,,,
Microtus brachycercus,RODENTIA,,0,,,,,,,,,,
Microtus breweri,RODENTIA,,0,,,,,,,,,,
Microtus cabrerae,RODENTIA,,0,,,,,,,,,,
Microtus canicaudus,RODENTIA,,0,,,,,,,,,,
Microtus chrotorrhinus,RODENTIA,,0,,,,,,,,,,
Microtus clarkei,RODENTIA,,0,,,,,,,,,,
Microtus daghestanicus,RODENTIA,,0,,,,,,,,,,
Microtus dogramacii,RODENTIA,,0,,,,,,,,,,
Microtus evoronensis,RODENTIA,,0,,,,,,,,,,
Microtus felteni,RODENTIA,,0,,,,,,,,,,
Microtus gerbei,RODENTIA,,0,,,,,,,,,,
Microtus gregalis,RODENTIA,,0,,,,,,,,,,
Microtus guatemalensis,RODENTIA,,0,,,,,,,,,,
Microtus guentheri,RODENTIA,,0,,,,,,,,,,
Microtus ilaeus,RODENTIA,,0,,,,,,,,,,
Microtus irani,RODENTIA,,0,,,,,,,,,,
Microtus kikuchii,RODENTIA,,0,,,,,,,,,,
Microtus levis,RODENTIA,,0,,,,,,,,,,
Microtus liechtensteini,RODENTIA,,0,,,,,,,,,,
Microtus limnophilus,RODENTIA,,0,,,,,,,,,,
Microtus longicaudus,RODENTIA,,0,,,,,,,,,,
Microtus lusitanicus,RODENTIA,,0,,,,,,,,,,
Microtus majori,RODENTIA,,0,,,,,,,,,,
Microtus maximowiczii,RODENTIA,,0,,,,,,,,,,
Microtus mexicanus,RODENTIA,,0,,,,,,,,,,
Microtus middendorffii,RODENTIA,,0,,,,,,,,,,
Microtus miurus,RODENTIA,,0,,,,,,,,,,
Microtus mongolicus,RODENTIA,,0,,,,,,,,,,
Microtus montanus,RODENTIA,,0,,,,,,,,,,
